Date,Gold,Nifty
2020-01-07,1571.800048828125,12052.9501953125
2020-01-08,1557.4000244140625,12025.349609375
2020-01-09,1551.699951171875,12215.900390625
2020-01-10,1557.5,12256.7998046875
2020-01-13,1548.4000244140625,12329.5498046875
2020-01-14,1542.4000244140625,12362.2998046875
2020-01-15,1552.0999755859375,12343.2998046875
2020-01-16,1549.0,12355.5
2020-01-17,1558.800048828125,12352.349609375
2020-01-20,1558.800048828125,12224.5498046875
2020-01-21,1556.4000244140625,12169.849609375
2020-01-22,1555.300048828125,12106.900390625
2020-01-23,1564.5999755859375,12180.349609375
2020-01-24,1571.0999755859375,12248.25
2020-01-27,1576.800048828125,12119.0
2020-01-28,1569.199951171875,12055.7998046875
2020-01-29,1569.800048828125,12129.5
2020-01-30,1583.5,12035.7998046875
2020-01-31,1582.9000244140625,11962.099609375
2020-02-03,1577.199951171875,11707.900390625
2020-02-04,1550.4000244140625,11979.650390625
2020-02-05,1557.800048828125,12089.150390625
2020-02-06,1565.0999755859375,12137.9501953125
2020-02-07,1568.5999755859375,12098.349609375
2020-02-10,1574.699951171875,12031.5
2020-02-11,1565.5999755859375,12107.900390625
2020-02-12,1567.4000244140625,12201.2001953125
2020-02-13,1575.0999755859375,12174.650390625
2020-02-14,1582.699951171875,12113.4501953125
2020-02-17,1582.699951171875,12045.7998046875
2020-02-18,1600.0,11992.5
2020-02-19,1607.5,12125.900390625
2020-02-20,1616.5999755859375,12080.849609375
2020-02-21,1644.5999755859375,12080.849609375
2020-02-24,1672.4000244140625,11829.400390625
2020-02-25,1646.9000244140625,11797.900390625
2020-02-26,1640.0,11678.5
2020-02-27,1640.0,11633.2998046875
2020-02-28,1564.0999755859375,11201.75
2020-03-02,1592.300048828125,11132.75
2020-03-03,1642.0999755859375,11303.2998046875
2020-03-04,1641.0999755859375,11251.0
2020-03-05,1666.4000244140625,11269.0
2020-03-06,1670.800048828125,10989.4501953125
2020-03-09,1674.5,10451.4501953125
2020-03-10,1659.0999755859375,10451.4501953125
2020-03-11,1641.4000244140625,10458.400390625
2020-03-12,1589.300048828125,9590.150390625
2020-03-13,1515.699951171875,9955.2001953125
2020-03-16,1485.9000244140625,9197.400390625
2020-03-17,1524.9000244140625,8967.0498046875
2020-03-18,1477.300048828125,8468.7998046875
2020-03-19,1478.5999755859375,8263.4501953125
2020-03-20,1484.0,8745.4501953125
2020-03-23,1567.0,7610.25
2020-03-24,1660.199951171875,7801.0498046875
2020-03-25,1632.300048828125,8317.849609375
2020-03-26,1650.0999755859375,8641.4501953125
2020-03-27,1623.9000244140625,8660.25
2020-03-30,1622.0,8281.099609375
2020-03-31,1583.4000244140625,8597.75
2020-04-01,1578.199951171875,8253.7998046875
2020-04-02,1625.699951171875,8253.7998046875
2020-04-03,1633.699951171875,8083.7998046875
2020-04-06,1677.0,8083.7998046875
2020-04-07,1664.800048828125,8792.2001953125
2020-04-08,1665.4000244140625,8748.75
2020-04-09,1736.199951171875,9111.900390625
2020-04-13,1744.800048828125,8993.849609375
2020-04-14,1756.699951171875,8993.849609375
2020-04-15,1727.199951171875,8925.2998046875
2020-04-16,1720.4000244140625,8992.7998046875
2020-04-17,1689.199951171875,9266.75
2020-04-20,1701.5999755859375,9261.849609375
2020-04-21,1678.199951171875,8981.4501953125
2020-04-22,1728.699951171875,9187.2998046875
2020-04-23,1733.300048828125,9313.900390625
2020-04-24,1723.5,9154.400390625
2020-04-27,1711.9000244140625,9282.2998046875
2020-04-28,1710.5,9380.900390625
2020-04-29,1703.4000244140625,9553.349609375
2020-04-30,1684.199951171875,9859.900390625
2020-05-01,1694.5,9859.900390625
2020-05-04,1706.9000244140625,9293.5
2020-05-05,1704.4000244140625,9205.599609375
2020-05-06,1684.199951171875,9270.900390625
2020-05-07,1721.800048828125,9199.0498046875
2020-05-08,1709.9000244140625,9251.5
2020-05-11,1695.300048828125,9239.2001953125
2020-05-12,1704.4000244140625,9196.5498046875
2020-05-13,1713.9000244140625,9383.5498046875
2020-05-14,1738.0999755859375,9142.75
2020-05-15,1753.4000244140625,9136.849609375
2020-05-18,1731.800048828125,8823.25
2020-05-19,1744.199951171875,8879.099609375
2020-05-20,1750.5999755859375,9066.5498046875
2020-05-21,1720.5,9106.25
2020-05-22,1734.5999755859375,9039.25
2020-05-26,1704.800048828125,9029.0498046875
2020-05-27,1710.300048828125,9314.9501953125
2020-05-28,1713.300048828125,9490.099609375
2020-05-29,1736.9000244140625,9580.2998046875
2020-06-01,1737.800048828125,9826.150390625
2020-06-02,1725.199951171875,9979.099609375
2020-06-03,1697.800048828125,10061.5498046875
2020-06-04,1718.9000244140625,10029.099609375
2020-06-05,1676.199951171875,10142.150390625
2020-06-08,1698.300048828125,10167.4501953125
2020-06-09,1714.699951171875,10046.650390625
2020-06-10,1713.300048828125,10116.150390625
2020-06-11,1732.0,9902.0
2020-06-12,1729.300048828125,9972.900390625
2020-06-15,1720.300048828125,9813.7001953125
2020-06-16,1729.5999755859375,9914.0
2020-06-17,1729.199951171875,9881.150390625
2020-06-18,1724.800048828125,10091.650390625
2020-06-19,1745.9000244140625,10244.400390625
2020-06-22,1756.699951171875,10311.2001953125
2020-06-23,1772.0999755859375,10471.0
2020-06-24,1765.800048828125,10305.2998046875
2020-06-25,1762.0999755859375,10288.900390625
2020-06-26,1772.5,10383.0
2020-06-29,1774.800048828125,10312.400390625
2020-06-30,1793.0,10302.099609375
2020-07-01,1773.199951171875,10430.0498046875
2020-07-02,1784.0,10551.7001953125
2020-07-03,1784.0,10607.349609375
2020-07-06,1788.5,10763.650390625
2020-07-07,1804.199951171875,10799.650390625
2020-07-08,1815.5,10705.75
2020-07-09,1799.199951171875,10813.4501953125
2020-07-10,1798.199951171875,10768.0498046875
2020-07-13,1811.0,10802.7001953125
2020-07-14,1810.5999755859373,10607.349609375
2020-07-15,1811.4000244140625,10618.2001953125
2020-07-16,1798.699951171875,10739.9501953125
2020-07-17,1808.300048828125,10901.7001953125
2020-07-20,1815.9000244140625,11022.2001953125
2020-07-21,1842.4000244140625,11162.25
2020-07-22,1864.0999755859373,11132.599609375
2020-07-23,1889.0999755859373,11215.4501953125
2020-07-24,1897.300048828125,11194.150390625
2020-07-27,1931.0,11131.7998046875
2020-07-28,1944.699951171875,11300.5498046875
2020-07-29,1953.5,11202.849609375
2020-07-30,1942.300048828125,11102.150390625
2020-07-31,1962.800048828125,11073.4501953125
2020-08-03,1966.0,10891.599609375
2020-08-04,2001.199951171875,11095.25
2020-08-05,2031.0999755859373,11101.650390625
2020-08-06,2051.5,11200.150390625
2020-08-07,2010.0999755859373,11214.0498046875
2020-08-10,2024.4000244140625,11270.150390625
2020-08-11,1932.5999755859373,11322.5
2020-08-12,1934.9000244140625,11308.400390625
2020-08-13,1956.699951171875,11300.4501953125
2020-08-14,1937.0,11178.400390625
2020-08-17,1985.0,11247.099609375
2020-08-18,1999.4000244140625,11385.349609375
2020-08-19,1958.699951171875,11408.400390625
2020-08-20,1933.800048828125,11312.2001953125
2020-08-21,1934.5999755859373,11371.599609375
2020-08-24,1927.699951171875,11466.4501953125
2020-08-25,1911.800048828125,11472.25
2020-08-26,1940.699951171875,11549.599609375
2020-08-27,1921.5999755859373,11559.25
2020-08-28,1964.5999755859373,11647.599609375
2020-08-31,1967.5999755859373,11387.5
2020-09-01,1968.199951171875,11470.25
2020-09-02,1934.4000244140625,11535.0
2020-09-03,1927.5999755859373,11527.4501953125
2020-09-04,1923.9000244140625,11333.849609375
2020-09-07,1923.9000244140625,11355.0498046875
2020-09-08,1933.0,11317.349609375
2020-09-09,1944.699951171875,11278.0
2020-09-10,1954.199951171875,11449.25
2020-09-11,1937.800048828125,11464.4501953125
2020-09-14,1953.0999755859373,11440.0498046875
2020-09-15,1956.300048828125,11521.7998046875
2020-09-16,1960.199951171875,11604.5498046875
2020-09-17,1940.0,11516.099609375
2020-09-18,1952.0999755859373,11504.9501953125
2020-09-21,1901.199951171875,11250.5498046875
2020-09-22,1898.5999755859373,11153.650390625
2020-09-23,1859.9000244140625,11131.849609375
2020-09-24,1868.300048828125,10805.5498046875
2020-09-25,1857.699951171875,11050.25
2020-09-28,1872.800048828125,11227.5498046875
2020-09-29,1894.300048828125,11222.400390625
2020-09-30,1887.5,11247.5498046875
2020-10-01,1908.4000244140625,11416.9501953125
2020-10-02,1900.199951171875,11416.9501953125
2020-10-05,1912.5,11503.349609375
2020-10-06,1901.0999755859373,11662.400390625
2020-10-07,1883.5999755859373,11738.849609375
2020-10-08,1888.5999755859373,11834.599609375
2020-10-09,1919.5,11914.2001953125
2020-10-12,1922.5,11930.9501953125
2020-10-13,1888.5,11934.5
2020-10-14,1901.300048828125,11971.0498046875
2020-10-15,1903.199951171875,11680.349609375
2020-10-16,1900.800048828125,11762.4501953125
2020-10-19,1906.4000244140625,11873.0498046875
2020-10-20,1910.4000244140625,11896.7998046875
2020-10-21,1924.5999755859373,11937.650390625
2020-10-22,1901.0999755859373,11896.4501953125
2020-10-23,1902.0,11930.349609375
2020-10-26,1902.699951171875,11767.75
2020-10-27,1908.800048828125,11889.400390625
2020-10-28,1876.199951171875,11729.599609375
2020-10-29,1865.5999755859373,11670.7998046875
2020-10-30,1877.4000244140625,11642.400390625
2020-11-02,1890.4000244140625,11669.150390625
2020-11-03,1908.5,11813.5
2020-11-04,1894.5999755859373,11908.5
2020-11-05,1945.300048828125,12120.2998046875
2020-11-06,1950.300048828125,12263.5498046875
2020-11-09,1853.199951171875,12461.0498046875
2020-11-10,1875.4000244140625,12631.099609375
2020-11-11,1860.699951171875,12749.150390625
2020-11-12,1872.5999755859373,12690.7998046875
2020-11-13,1885.699951171875,12719.9501953125
2020-11-16,1887.300048828125,12719.9501953125
2020-11-17,1884.5,12874.2001953125
2020-11-18,1873.5,12938.25
2020-11-19,1861.0999755859373,12771.7001953125
2020-11-20,1872.5999755859373,12859.0498046875
2020-11-23,1837.800048828125,12926.4501953125
2020-11-24,1804.800048828125,13055.150390625
2020-11-25,1805.699951171875,12858.400390625
2020-11-26,1805.699951171875,12987.0
2020-11-27,1781.9000244140625,12968.9501953125
2020-11-30,1775.699951171875,12968.9501953125
2020-12-01,1814.0999755859373,13109.0498046875
2020-12-02,1825.699951171875,13113.75
2020-12-03,1836.800048828125,13133.900390625
2020-12-04,1835.9000244140625,13258.5498046875
2020-12-07,1861.800048828125,13355.75
2020-12-08,1870.800048828125,13392.9501953125
2020-12-09,1834.5999755859373,13529.099609375
2020-12-10,1833.5999755859373,13478.2998046875
2020-12-11,1839.800048828125,13513.849609375
2020-12-14,1828.699951171875,13558.150390625
2020-12-15,1852.300048828125,13567.849609375
2020-12-16,1856.0999755859373,13682.7001953125
2020-12-17,1887.199951171875,13740.7001953125
2020-12-18,1885.699951171875,13760.5498046875
2020-12-21,1879.199951171875,13328.400390625
2020-12-22,1866.5999755859373,13466.2998046875
2020-12-23,1874.699951171875,13601.099609375
2020-12-24,1879.9000244140625,13749.25
2020-12-28,1877.199951171875,13873.2001953125
2020-12-29,1879.699951171875,13932.599609375
2020-12-30,1891.0,13981.9501953125
2020-12-31,1893.0999755859373,13981.75
2021-01-01,1893.0999755859373,14018.5
2021-01-04,1944.699951171875,14132.900390625
2021-01-05,1952.699951171875,14199.5
2021-01-06,1906.9000244140625,14146.25
2021-01-07,1912.300048828125,14137.349609375
2021-01-08,1834.0999755859373,14347.25
2021-01-11,1849.5999755859373,14484.75
2021-01-12,1842.9000244140625,14563.4501953125
2021-01-13,1853.5999755859373,14564.849609375
2021-01-14,1850.300048828125,14595.599609375
2021-01-15,1829.300048828125,14433.7001953125
2021-01-18,1829.300048828125,14281.2998046875
2021-01-19,1839.5,14521.150390625
2021-01-20,1865.9000244140625,14644.7001953125
2021-01-21,1865.300048828125,14590.349609375
2021-01-22,1855.699951171875,14371.900390625
2021-01-25,1854.9000244140625,14238.900390625
2021-01-26,1850.699951171875,14238.900390625
2021-01-27,1844.9000244140625,13967.5
2021-01-28,1837.9000244140625,13817.5498046875
2021-01-29,1847.300048828125,13634.599609375
2021-02-01,1860.800048828125,14281.2001953125
2021-02-02,1830.5,14647.849609375
2021-02-03,1832.199951171875,14789.9501953125
2021-02-04,1788.9000244140625,14895.650390625
2021-02-05,1810.9000244140625,14924.25
2021-02-08,1831.9000244140625,15115.7998046875
2021-02-09,1835.300048828125,15109.2998046875
2021-02-10,1840.5999755859373,15106.5
2021-02-11,1824.9000244140625,15173.2998046875
2021-02-12,1821.5999755859373,15163.2998046875
2021-02-15,1821.5999755859373,15314.7001953125
2021-02-16,1797.199951171875,15313.4501953125
2021-02-17,1771.0999755859375,15208.900390625
2021-02-18,1773.4000244140625,15118.9501953125
2021-02-19,1775.800048828125,14981.75
2021-02-22,1806.699951171875,14675.7001953125
2021-02-23,1804.4000244140625,14707.7998046875
2021-02-24,1796.4000244140625,14982.0
2021-02-25,1774.4000244140625,15097.349609375
2021-02-26,1728.0999755859375,14529.150390625
2021-03-01,1722.5,14761.5498046875
2021-03-02,1733.0999755859375,14919.099609375
2021-03-03,1715.300048828125,15245.599609375
2021-03-04,1700.199951171875,15080.75
2021-03-05,1698.0,14938.099609375
2021-03-08,1677.699951171875,14956.2001953125
2021-03-09,1716.5999755859375,15098.400390625
2021-03-10,1721.5,15174.7998046875
2021-03-11,1722.300048828125,15174.7998046875
2021-03-12,1719.5,15030.9501953125
2021-03-15,1728.9000244140625,14929.5
2021-03-16,1730.5999755859375,14910.4501953125
2021-03-17,1726.800048828125,14721.2998046875
2021-03-18,1732.199951171875,14557.849609375
2021-03-19,1741.4000244140625,14744.0
2021-03-22,1737.800048828125,14736.400390625
2021-03-23,1724.699951171875,14814.75
2021-03-24,1732.9000244140625,14549.400390625
2021-03-25,1724.9000244140625,14324.900390625
2021-03-26,1732.199951171875,14507.2998046875
2021-03-29,1712.0999755859375,14507.2998046875
2021-03-30,1683.9000244140625,14845.099609375
2021-03-31,1713.800048828125,14690.7001953125
2021-04-01,1726.5,14867.349609375
2021-04-05,1727.0,14637.7998046875
2021-04-06,1741.5,14683.5
2021-04-07,1740.0999755859375,14819.0498046875
2021-04-08,1756.800048828125,14873.7998046875
2021-04-09,1743.300048828125,14834.849609375
2021-04-12,1731.199951171875,14310.7998046875
2021-04-13,1746.199951171875,14504.7998046875
2021-04-14,1734.9000244140625,14504.7998046875
2021-04-15,1765.4000244140625,14581.4501953125
2021-04-16,1779.0,14617.849609375
2021-04-19,1769.4000244140625,14359.4501953125
2021-04-20,1777.300048828125,14296.400390625
2021-04-21,1792.300048828125,14296.400390625
2021-04-22,1781.199951171875,14406.150390625
2021-04-23,1777.0,14341.349609375
2021-04-26,1779.199951171875,14485.0
2021-04-27,1778.0,14653.0498046875
2021-04-28,1773.199951171875,14864.5498046875
2021-04-29,1768.0999755859375,14894.900390625
2021-04-30,1767.300048828125,14631.099609375
2021-05-03,1791.4000244140625,14634.150390625
2021-05-04,1775.800048828125,14496.5
2021-05-05,1784.0999755859375,14617.849609375
2021-05-06,1815.5,14724.7998046875
2021-05-07,1831.0999755859373,14823.150390625
2021-05-10,1837.5,14942.349609375
2021-05-11,1835.9000244140625,14850.75
2021-05-12,1822.5999755859373,14696.5
2021-05-13,1823.800048828125,14696.5
2021-05-14,1837.9000244140625,14677.7998046875
2021-05-17,1867.5,14923.150390625
2021-05-18,1867.800048828125,15108.099609375
2021-05-19,1881.300048828125,15030.150390625
2021-05-20,1881.800048828125,14906.0498046875
2021-05-21,1876.699951171875,15175.2998046875
2021-05-24,1884.5999755859373,15197.7001953125
2021-05-25,1898.0999755859373,15208.4501953125
2021-05-26,1901.300048828125,15301.4501953125
2021-05-27,1895.699951171875,15337.849609375
2021-05-28,1902.5,15435.650390625
2021-05-31,1902.5,15582.7998046875
2021-06-01,1902.9000244140625,15574.849609375
2021-06-02,1907.5,15576.2001953125
2021-06-03,1871.199951171875,15690.349609375
2021-06-04,1889.800048828125,15670.25
2021-06-07,1896.800048828125,15751.650390625
2021-06-08,1892.199951171875,15740.099609375
2021-06-09,1893.199951171875,15635.349609375
2021-06-10,1894.199951171875,15737.75
2021-06-11,1877.4000244140625,15799.349609375
2021-06-14,1864.0,15811.849609375
2021-06-15,1854.5,15869.25
2021-06-16,1859.5,15767.5498046875
2021-06-17,1773.800048828125,15691.400390625
2021-06-18,1767.9000244140625,15683.349609375
2021-06-21,1781.800048828125,15746.5
2021-06-22,1776.300048828125,15772.75
2021-06-23,1782.300048828125,15686.9501953125
2021-06-24,1775.5999755859375,15790.4501953125
2021-06-25,1776.5999755859375,15860.349609375
2021-06-28,1779.5999755859375,15814.7001953125
2021-06-29,1762.800048828125,15748.4501953125
2021-06-30,1770.800048828125,15721.5
2021-07-01,1775.9000244140625,15680.0
2021-07-02,1782.5999755859375,15722.2001953125
2021-07-05,1782.5999755859375,15834.349609375
2021-07-06,1793.5,15818.25
2021-07-07,1801.5,15879.650390625
2021-07-08,1799.5999755859375,15727.900390625
2021-07-09,1810.0,15689.7998046875
2021-07-12,1805.5,15692.599609375
2021-07-13,1809.4000244140625,15812.349609375
2021-07-14,1824.300048828125,15853.9501953125
2021-07-15,1828.4000244140625,15924.2001953125
2021-07-16,1814.5,15923.400390625
2021-07-19,1808.699951171875,15752.400390625
2021-07-20,1810.9000244140625,15632.099609375
2021-07-21,1802.9000244140625,15632.099609375
2021-07-22,1805.0,15824.0498046875
2021-07-23,1801.4000244140625,15856.0498046875
2021-07-26,1798.699951171875,15824.4501953125
2021-07-27,1799.5,15746.4501953125
2021-07-28,1799.5,15709.400390625
2021-07-29,1831.199951171875,15778.4501953125
2021-07-30,1812.5999755859373,15763.0498046875
2021-08-02,1818.0999755859373,15885.150390625
2021-08-03,1810.0999755859373,16130.75
2021-08-04,1810.5,16258.7998046875
2021-08-05,1805.0999755859373,16294.599609375
2021-08-06,1760.0,16238.2001953125
2021-08-09,1723.4000244140625,16258.25
2021-08-10,1728.800048828125,16280.099609375
2021-08-11,1750.4000244140625,16282.25
2021-08-12,1749.0,16364.400390625
2021-08-13,1775.199951171875,16529.099609375
2021-08-16,1786.9000244140625,16563.05078125
2021-08-17,1785.0,16614.599609375
2021-08-18,1781.5999755859375,16568.849609375
2021-08-19,1780.199951171875,16568.849609375
2021-08-20,1781.0,16450.5
2021-08-23,1803.199951171875,16496.44921875
2021-08-24,1805.5999755859373,16624.599609375
2021-08-25,1788.199951171875,16634.650390625
2021-08-26,1792.199951171875,16636.900390625
2021-08-27,1816.5999755859373,16705.19921875
2021-08-30,1809.0,16931.05078125
2021-08-31,1815.0,17132.19921875
2021-09-01,1813.0999755859373,17076.25
2021-09-02,1808.699951171875,17234.150390625
2021-09-03,1830.9000244140625,17323.599609375
2021-09-06,1830.9000244140625,17377.80078125
2021-09-07,1795.9000244140625,17362.099609375
2021-09-08,1790.699951171875,17353.5
2021-09-09,1797.4000244140625,17369.25
2021-09-10,1789.5999755859375,17369.25
2021-09-13,1792.0,17355.30078125
2021-09-14,1804.699951171875,17380.0
2021-09-15,1792.4000244140625,17519.44921875
2021-09-16,1754.5999755859375,17629.5
2021-09-17,1749.4000244140625,17585.150390625
2021-09-20,1761.800048828125,17396.900390625
2021-09-21,1776.0,17562.0
2021-09-22,1776.699951171875,17546.650390625
2021-09-23,1747.699951171875,17822.94921875
2021-09-24,1749.699951171875,17853.19921875
2021-09-27,1750.0,17855.099609375
2021-09-28,1735.800048828125,17748.599609375
2021-09-29,1721.5,17711.30078125
2021-09-30,1755.300048828125,17618.150390625
2021-10-01,1757.0,17532.05078125
2021-10-04,1766.199951171875,17691.25
2021-10-05,1759.5999755859375,17822.30078125
2021-10-06,1760.5,17646.0
2021-10-07,1757.9000244140625,17790.349609375
2021-10-08,1756.300048828125,17895.19921875
2021-10-11,1754.5999755859375,17945.94921875
2021-10-12,1758.300048828125,17991.94921875
2021-10-13,1793.699951171875,18161.75
2021-10-14,1796.699951171875,18338.55078125
2021-10-15,1767.199951171875,18338.55078125
2021-10-18,1764.800048828125,18477.05078125
2021-10-19,1769.699951171875,18418.75
2021-10-20,1784.0999755859375,18266.599609375
2021-10-21,1781.199951171875,18178.099609375
2021-10-22,1795.5,18114.900390625
2021-10-25,1806.0,18125.400390625
2021-10-26,1792.699951171875,18268.400390625
2021-10-27,1797.9000244140625,18210.94921875
2021-10-28,1801.5999755859373,17857.25
2021-10-29,1783.0,17671.650390625
2021-11-01,1795.0999755859375,17929.650390625
2021-11-02,1788.699951171875,17888.94921875
2021-11-03,1763.5999755859375,17829.19921875
2021-11-04,1793.0,17916.80078125
2021-11-05,1816.4000244140625,17916.80078125
2021-11-08,1827.4000244140625,18068.55078125
2021-11-09,1830.199951171875,18044.25
2021-11-10,1847.5999755859373,18017.19921875
2021-11-11,1863.199951171875,17873.599609375
2021-11-12,1867.9000244140625,18102.75
2021-11-15,1866.0999755859373,18109.44921875
2021-11-16,1853.5999755859373,17999.19921875
2021-11-17,1869.699951171875,17898.650390625
2021-11-18,1861.0,17764.80078125
2021-11-19,1851.199951171875,17764.80078125
2021-11-22,1806.0,17416.55078125
2021-11-23,1783.5,17503.349609375
2021-11-24,1784.0999755859375,17415.05078125
2021-11-25,1784.0999755859375,17536.25
2021-11-26,1785.300048828125,17026.44921875
2021-11-29,1782.300048828125,17053.94921875
2021-11-30,1773.5999755859375,16983.19921875
2021-12-01,1781.5999755859375,17166.900390625
2021-12-02,1760.699951171875,17401.650390625
2021-12-03,1782.0,17196.69921875
2021-12-06,1777.5,16912.25
2021-12-07,1782.5999755859375,17176.69921875
2021-12-08,1783.4000244140625,17469.75
2021-12-09,1774.5999755859375,17516.849609375
2021-12-10,1782.9000244140625,17511.30078125
2021-12-13,1786.300048828125,17368.25
2021-12-14,1770.4000244140625,17324.900390625
2021-12-15,1762.5999755859375,17221.400390625
2021-12-16,1796.5999755859375,17248.400390625
2021-12-17,1803.800048828125,16985.19921875
2021-12-20,1793.699951171875,16614.19921875
2021-12-21,1787.9000244140625,16770.849609375
2021-12-22,1801.5999755859373,16955.44921875
2021-12-23,1811.199951171875,17072.599609375
2021-12-24,1811.199951171875,17003.75
2021-12-27,1808.0999755859373,17086.25
2021-12-28,1810.199951171875,17233.25
2021-12-29,1805.0999755859373,17213.599609375
2021-12-30,1812.699951171875,17203.94921875
2021-12-31,1827.5,17354.05078125
2022-01-03,1799.4000244140625,17625.69921875
2022-01-04,1814.0,17805.25
2022-01-05,1824.5999755859373,17925.25
2022-01-06,1788.699951171875,17745.900390625
2022-01-07,1797.0,17812.69921875
2022-01-10,1798.4000244140625,18003.30078125
2022-01-11,1818.5999755859373,18055.75
2022-01-12,1827.199951171875,18212.349609375
2022-01-13,1821.199951171875,18257.80078125
2022-01-14,1816.5,18255.75
2022-01-17,1816.5,18308.099609375
2022-01-18,1812.300048828125,18113.05078125
2022-01-19,1843.0999755859373,17938.400390625
2022-01-20,1842.5,17757.0
2022-01-21,1831.800048828125,17617.150390625
2022-01-24,1841.699951171875,17149.099609375
2022-01-25,1852.699951171875,17277.94921875
2022-01-26,1829.9000244140625,17277.94921875
2022-01-27,1793.300048828125,17110.150390625
2022-01-28,1784.9000244140625,17101.94921875
2022-01-31,1795.0,17339.849609375
2022-02-01,1800.300048828125,17576.849609375
2022-02-02,1809.199951171875,17780.0
2022-02-03,1803.0,17560.19921875
2022-02-04,1806.5999755859373,17516.30078125
2022-02-07,1820.5999755859373,17213.599609375
2022-02-08,1826.5999755859373,17266.75
2022-02-09,1835.199951171875,17463.80078125
2022-02-10,1836.199951171875,17605.849609375
2022-02-11,1840.800048828125,17374.75
2022-02-14,1868.0,16842.80078125
2022-02-15,1854.800048828125,17352.44921875
2022-02-16,1870.199951171875,17322.19921875
2022-02-17,1900.699951171875,17304.599609375
2022-02-18,1898.5999755859373,17276.30078125
2022-02-21,1898.5999755859373,17206.650390625
2022-02-22,1906.0999755859373,17092.19921875
2022-02-23,1909.199951171875,17063.25
2022-02-24,1925.0999755859373,16247.9501953125
2022-02-25,1886.5,16658.400390625
2022-02-28,1899.4000244140625,16793.900390625
2022-03-01,1942.4000244140625,16793.900390625
2022-03-02,1920.9000244140625,16605.94921875
2022-03-03,1934.4000244140625,16498.05078125
2022-03-04,1965.0999755859373,16245.349609375
2022-03-07,1993.9000244140625,15863.150390625
2022-03-08,2040.0999755859373,16013.4501953125
2022-03-09,1985.9000244140625,16345.349609375
2022-03-10,1998.0999755859373,16594.900390625
2022-03-11,1982.699951171875,16630.44921875
2022-03-14,1959.5999755859373,16871.30078125
2022-03-15,1928.5,16663.0
2022-03-16,1908.0,16975.349609375
2022-03-17,1942.0999755859373,17287.05078125
2022-03-18,1928.199951171875,17287.05078125
2022-03-21,1928.5999755859373,17117.599609375
2022-03-22,1920.699951171875,17315.5
2022-03-23,1936.5999755859373,17245.650390625
2022-03-24,1961.5999755859373,17222.75
2022-03-25,1953.800048828125,17153.0
2022-03-28,1939.5999755859373,17222.0
2022-03-29,1912.0,17325.30078125
2022-03-30,1933.5,17498.25
2022-03-31,1949.199951171875,17464.75
2022-04-01,1919.0999755859373,17670.44921875
2022-04-04,1929.199951171875,18053.400390625
2022-04-05,1922.9000244140625,17957.400390625
2022-04-06,1918.4000244140625,17807.650390625
2022-04-07,1933.800048828125,17639.55078125
2022-04-08,1941.5999755859373,17784.349609375
2022-04-11,1944.300048828125,17674.94921875
2022-04-12,1972.0999755859373,17530.30078125
2022-04-13,1981.0,17475.650390625
2022-04-14,1970.9000244140625,17475.650390625
2022-04-18,1982.9000244140625,17173.650390625
2022-04-19,1955.699951171875,16958.650390625
2022-04-20,1952.300048828125,17136.55078125
2022-04-21,1944.9000244140625,17392.599609375
2022-04-22,1931.0,17171.94921875
2022-04-25,1893.199951171875,16953.94921875
2022-04-26,1901.4000244140625,17200.80078125
2022-04-27,1885.9000244140625,17038.400390625
2022-04-28,1888.699951171875,17245.05078125
2022-04-29,1909.300048828125,17102.55078125
2022-05-02,1861.800048828125,17069.099609375
2022-05-03,1868.800048828125,17069.099609375
2022-05-04,1867.0,16677.599609375
2022-05-05,1874.0,16682.650390625
2022-05-06,1881.199951171875,16411.25
2022-05-09,1857.0999755859373,16301.849609375
2022-05-10,1839.9000244140625,16240.0498046875
2022-05-11,1852.5999755859373,16167.099609375
2022-05-12,1823.800048828125,15808.0
2022-05-13,1807.4000244140625,15782.150390625
2022-05-16,1813.5,15842.2998046875
2022-05-17,1818.199951171875,16259.2998046875
2022-05-18,1815.9000244140625,16240.2998046875
2022-05-19,1841.199951171875,15809.400390625
2022-05-20,1841.800048828125,16266.150390625
2022-05-23,1847.800048828125,16214.7001953125
2022-05-24,1865.0999755859373,16125.150390625
2022-05-25,1846.199951171875,16025.7998046875
2022-05-26,1847.4000244140625,16170.150390625
2022-05-27,1851.300048828125,16352.4501953125
2022-05-30,1851.300048828125,16661.400390625
2022-05-31,1842.699951171875,16584.55078125
2022-06-01,1843.300048828125,16522.75
2022-06-02,1866.5,16628.0
2022-06-03,1845.4000244140625,16584.30078125
2022-06-06,1839.199951171875,16569.55078125
2022-06-07,1847.5,16416.349609375
2022-06-08,1851.9000244140625,16356.25
2022-06-09,1848.800048828125,16478.099609375
2022-06-10,1871.5,16201.7998046875
2022-06-13,1828.0,15774.400390625
2022-06-14,1809.5,15732.099609375
2022-06-15,1815.300048828125,15692.150390625
2022-06-16,1845.699951171875,15360.599609375
2022-06-17,1835.5999755859373,15293.5
2022-06-20,1835.5999755859373,15350.150390625
2022-06-21,1834.5999755859373,15638.7998046875
2022-06-22,1834.300048828125,15413.2998046875
2022-06-23,1825.699951171875,15556.650390625
2022-06-24,1826.5,15699.25
2022-06-27,1820.9000244140625,15832.0498046875
2022-06-28,1817.5,15850.2001953125
2022-06-29,1813.699951171875,15799.099609375
2022-06-30,1804.0999755859373,15780.25
